obs-scripting-lua.c,1326,283,58,1,985,341,30,2175,2757,371,4932,29178,0.01,100,2917800,9.73,162100,248,124,352,115,7,118,0.12,1.08,352,2.98,0.09,0
obs-scripting-python-frontend.c,363,68,19,1,276,102,20,569,733,122,1302,6254,0.02,50,312700,2.08,17372.22,50,25,129,20,0,26,0.09,1.25,129,4.96,0.07,0
obs-scripting-python-import.c,151,3,16,1,132,96,14,189,205,110,394,1851,0.07,14.29,26442.86,0.62,1469.05,8,4,78,4,0,5,0.04,1,78,15.6,0.03,0
obs-scripting-python.c,1736,361,62,1,1313,442,32,2801,3670,474,6471,39869,0.01,100,3986900,13.29,221494.44,358,179,529,159,9,171,0.13,1.13,529,3.09,0.1,0
obs-scripting.c,461,73,22,1,366,137,22,549,727,159,1276,6467,0.02,50,323350,2.16,17963.89,86,43,83,34,2,42,0.11,1.26,83,1.98,0.09,0
obs-service.c,407,62,21,1,324,145,24,699,922,169,1621,8315,0.02,50,415750,2.77,23097.22,124,62,79,53,1,62,0.19,1.17,79,1.27,0.15,0
obs-slideshow.c,948,198,19,0,731,359,39,1666,1998,398,3664,21934,0.01,100,2193400,7.31,121855.56,196,98,201,88,16,83,0.11,1.11,201,2.42,0.09,0
obs-source-deinterlace.c,426,63,23,1,340,177,32,774,909,209,1683,8991,0.01,100,899100,3,49950,132,66,68,57,10,56,0.16,1.16,68,1.21,0.13,0
obs-source-transition.c,1049,190,17,1,842,304,35,2137,2350,339,4487,26141,0.01,100,2614100,8.71,145227.78,266,133,222,109,11,123,0.15,1.22,222,1.8,0.12,0
obs-source.c,4376,842,70,1,3464,1142,44,8807,10489,1186,19296,136583,0.01,100,1.37E+07,45.53,758794.44,1266,633,917,513,55,571,0.16,1.23,917,1.61,0.13,0
obs-transitions.c,30,3,0,0,27,19,8,42,51,27,93,306,0.11,9.09,2781.82,0.1,154.55,0,0,9,0,0,1,0.04,0,9,9,0.03,0
obs-video-gpu-encode.c,230,37,20,1,173,105,29,344,442,134,786,3849,0.02,50,192450,1.28,10691.67,42,21,41,16,2,20,0.12,1.31,41,2.05,0.09,0
obs-video.c,904,160,33,1,711,371,38,1809,2090,409,3899,23447,0.01,100,2344700,7.82,130261.11,168,84,213,66,16,68,0.1,1.27,213,3.13,0.08,0
obs-view.c,142,21,16,1,105,45,19,184,253,64,437,1817,0.03,33.33,60566.67,0.61,3364.82,38,19,27,17,1,19,0.18,1.12,27,1.42,0.13,0
obs-win-crash-handler.c,525,71,18,1,436,304,25,1022,1101,329,2123,12305,0.02,50,615250,4.1,34180.56,64,32,88,25,6,27,0.06,1.28,88,3.26,0.05,0
obs-windows.c,812,121,20,1,671,568,37,1260,1686,605,2946,18869,0.02,50,943450,6.29,52413.89,446,223,146,206,9,211,0.31,1.08,146,0.69,0.26,0
obs-x264-plugin-main.c,18,3,0,0,15,13,8,18,21,21,39,118,0.18,5.56,655.56,0.04,36.42,0,0,3,0,0,1,0.07,0,3,3,0.06,0
obs-x264.c,786,135,23,1,628,354,30,1492,1845,384,3337,19857,0.02,50,992850,6.62,55158.33,166,83,182,72,15,68,0.11,1.15,182,2.68,0.09,0
obs.c,2418,473,29,1,1916,818,40,4430,5702,858,10132,68437,0.01,100,6843700,22.81,380205.56,546,273,580,228,16,253,0.13,1.2,580,2.29,0.1,0
once1.c,79,0,41,1,38,19,10,41,51,29,92,309,0.09,11.11,3433.33,0.1,190.74,0,0,8,0,0,1,0.03,0,8,8,0.01,0
once2.c,115,0,44,1,71,35,18,125,163,53,288,1143,0.03,33.33,38100,0.38,2116.67,12,6,17,1,0,7,0.1,6,17,2.43,0.06,0
once3.c,136,0,61,1,75,38,19,132,174,57,306,1237,0.03,33.33,41233.33,0.41,2290.74,12,6,22,1,0,7,0.09,6,22,3.14,0.05,0
once4.c,195,0,71,1,124,68,21,225,274,89,499,2239,0.03,33.33,74633.33,0.75,4146.3,12,6,37,1,0,7,0.06,6,37,5.29,0.04,0
openmp1.c,142,25,8,0,109,56,24,173,236,80,409,1792,0.03,33.33,59733.33,0.6,3318.52,32,16,24,10,1,16,0.15,1.6,24,1.5,0.11,0
pack_unpack.c,873,153,33,1,687,200,29,1386,1894,229,3280,17822,0.01,100,1782200,5.94,99011.11,280,140,253,128,15,124,0.18,1.09,253,2.04,0.14,0
parseurl.c,281,0,44,1,237,99,30,393,529,129,922,4480,0.02,50,224000,1.49,12444.44,102,51,38,49,17,35,0.15,1.04,38,1.09,0.12,0
pipe-posix.c,98,2,16,1,80,36,15,123,158,51,281,1104,0.04,25,27600,0.37,1533.33,16,8,11,8,0,9,0.11,1,11,1.22,0.09,0
pipe-windows.c,218,28,15,1,175,77,21,332,414,98,746,3420,0.02,50,171000,1.14,9500,52,26,25,21,1,26,0.15,1.24,25,0.96,0.12,0
plane.c,164,17,20,1,127,54,20,308,389,74,697,2999,0.02,50,149950,1,8330.56,46,23,29,23,7,17,0.13,1,29,1.71,0.1,0
platform-nix-dbus.c,200,13,21,1,166,85,28,277,394,113,671,3172,0.02,50,158600,1.06,8811.11,42,21,29,19,2,19,0.11,1.11,29,1.53,0.1,0
platform-nix.c,936,152,23,1,761,383,36,1437,1934,419,3371,20353,0.01,100,2035300,6.78,113072.22,202,101,194,88,11,91,0.12,1.15,194,2.13,0.1,0
platform-windows.c,1081,199,22,1,860,402,41,1708,2187,443,3895,23734,0.01,100,2373400,7.91,131855.56,224,112,212,97,5,107,0.12,1.15,212,1.98,0.1,0
platform.c,789,142,24,1,623,238,31,1385,1746,269,3131,17517,0.01,100,1751700,5.84,97316.67,188,94,153,82,7,88,0.14,1.15,153,1.74,0.11,0
plugin-main.c,109,23,4,0,82,56,17,133,161,73,294,1261,0.05,20,25220,0.42,1401.11,16,8,25,8,2,7,0.09,1,25,3.57,0.06,0
powerpc.c,76,13,13,1,50,40,23,139,155,63,294,1218,0.03,33.33,40600,0.41,2255.56,8,4,2,3,1,4,0.08,1.33,2,0.5,0.05,0
price_table.c,24,2,1,1,21,66,5,131,131,71,262,1116,0.2,5,5580,0.37,310,0,0,0,0,0,1,0.05,0,0,0,0.04,0
price_tablegen.c,89,18,14,1,57,36,25,88,110,61,198,813,0.03,33.33,27100,0.27,1505.56,12,6,10,2,0,7,0.12,3,10,1.43,0.08,0
priority1.c,174,0,78,1,96,56,21,174,221,77,395,1715,0.03,33.33,57166.67,0.57,3175.93,8,4,41,2,1,4,0.04,2,41,10.25,0.02,0
priority2.c,171,0,81,1,90,45,20,181,223,65,404,1686,0.02,50,84300,0.56,4683.33,4,2,41,0,0,3,0.03,0,41,13.67,0.02,0
private.c,56,0,36,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0.02,0
proc.c,92,2,16,1,74,44,19,125,170,63,295,1222,0.04,25,30550,0.41,1697.22,14,7,12,5,0,8,0.11,1.4,12,1.5,0.09,0
profiler.c,1174,225,12,0,937,300,40,2163,2730,340,4893,28521,0.01,100,2852100,9.51,158450,254,127,174,73,6,122,0.13,1.74,174,1.43,0.1,0
pthread.c,68,0,38,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0.01,0
pthread_attr_destroy.c,81,0,60,1,21,9,9,16,24,18,40,115,0.13,7.69,884.62,0.04,49.15,2,1,2,1,0,2,0.1,1,2,1,0.02,0
pthread_attr_getdetachstate.c,88,0,70,1,18,8,12,14,23,20,37,110,0.1,10,1100,0.04,61.11,2,1,1,1,0,2,0.11,1,1,0.5,0.02,0
pthread_attr_getinheritsched.c,53,0,35,1,18,8,12,14,23,20,37,110,0.1,10,1100,0.04,61.11,2,1,1,1,0,2,0.11,1,1,0.5,0.04,0
pthread_attr_getschedparam.c,54,0,35,1,19,10,14,17,29,24,46,146,0.08,12.5,1825,0.05,101.39,2,1,2,1,0,2,0.11,1,2,1,0.04,0
pthread_attr_getschedpolicy.c,63,0,39,1,24,10,12,16,28,22,44,136,0.1,10,1360,0.05,75.56,4,2,1,2,0,3,0.13,1,1,0.33,0.05,0
pthread_attr_getscope.c,56,0,36,1,20,6,8,9,16,14,25,65,0.17,5.88,382.35,0.02,21.24,0,0,0,0,0,1,0.05,0,0,0,0.02,0
pthread_attr_getstackaddr.c,99,0,70,1,29,8,10,13,24,18,37,106,0.12,8.33,883.33,0.04,49.07,2,1,1,1,0,2,0.07,1,1,0.5,0.02,0
pthread_attr_getstacksize.c,102,0,72,1,30,9,10,14,23,19,37,108,0.13,7.69,830.77,0.04,46.15,2,1,1,1,0,2,0.07,1,1,0.5,0.02,0
pthread_attr_init.c,119,0,71,1,48,25,13,46,60,38,106,385,0.08,12.5,4812.5,0.13,267.36,4,2,2,2,0,3,0.06,1,2,0.67,0.03,0
pthread_attr_setdetachstate.c,93,0,69,1,24,9,11,18,27,20,45,134,0.09,11.11,1488.89,0.04,82.72,4,2,1,2,0,3,0.13,1,1,0.33,0.03,0
pthread_attr_setinheritsched.c,59,0,35,1,24,9,11,18,27,20,45,134,0.09,11.11,1488.89,0.04,82.72,4,2,1,2,0,3,0.13,1,1,0.33,0.05,0
pthread_attr_setschedparam.c,65,0,36,1,29,15,17,29,43,32,72,249,0.06,16.67,4150,0.08,230.56,4,2,4,2,0,3,0.1,1,4,1.33,0.05,0
pthread_attr_setschedpolicy.c,57,0,35,1,22,9,8,13,20,17,33,93,0.17,5.88,547.06,0.03,30.39,4,2,1,2,0,3,0.14,1,1,0.33,0.05,0
pthread_attr_setscope.c,64,0,36,1,28,10,11,15,24,21,39,118,0.12,8.33,983.33,0.04,54.63,6,3,0,3,1,2,0.07,1,0,0,0.03,0
pthread_attr_setstackaddr.c,99,0,73,1,26,8,10,14,22,18,36,104,0.11,9.09,945.45,0.03,52.53,2,1,1,1,0,2,0.08,1,1,0.5,0.02,0
pthread_attr_setstacksize.c,112,0,76,1,36,10,11,18,27,21,45,137,0.1,10,1370,0.05,76.11,4,2,1,2,0,3,0.08,1,1,0.33,0.03,0
pthread_barrierattr_destroy.c,85,0,60,1,25,9,9,20,27,18,47,135,0.1,10,1350,0.05,75,4,2,1,2,1,2,0.08,1,1,0.5,0.02,0
pthread_barrierattr_getpshared.c,97,0,73,1,24,8,11,19,32,19,51,150,0.08,12.5,1875,0.05,104.17,4,2,0,2,1,2,0.08,1,0,0,0.02,0
pthread_barrierattr_init.c,87,0,60,1,27,12,11,23,31,23,54,169,0.09,11.11,1877.78,0.06,104.32,4,2,1,2,1,2,0.07,1,1,0.5,0.02,0
pthread_barrierattr_setpshared.c,121,0,76,1,45,11,13,30,45,24,75,238,0.06,16.67,3966.67,0.08,220.37,8,4,0,4,2,3,0.07,1,0,0,0.02,0
pthread_barrier_destroy.c,105,0,53,1,52,22,14,56,87,36,143,512,0.06,16.67,8533.33,0.17,474.07,14,7,6,7,2,6,0.12,1,6,1,0.06,0
pthread_barrier_init.c,71,0,35,1,36,21,16,50,69,37,119,429,0.05,20,8580,0.14,476.67,8,4,3,3,0,5,0.14,1.33,3,0.6,0.07,0
pthread_barrier_wait.c,106,0,57,1,49,26,16,61,87,42,148,553,0.05,20,11060,0.18,614.44,12,6,7,5,1,6,0.12,1.2,7,1.17,0.06,0
pthread_cancel.c,191,0,82,1,109,57,17,137,162,74,299,1286,0.05,20,25720,0.43,1428.89,22,11,18,11,3,9,0.08,1,18,2,0.05,0
pthread_condattr_destroy.c,88,0,62,1,26,8,9,19,27,17,46,130,0.09,11.11,1444.44,0.04,80.25,4,2,1,2,1,2,0.08,1,1,0.5,0.02,0
pthread_condattr_getpshared.c,99,0,75,1,24,8,11,19,31,19,50,147,0.08,12.5,1837.5,0.05,102.08,4,2,0,2,1,2,0.08,1,0,0,0.02,0
pthread_condattr_init.c,89,0,65,1,24,10,10,20,26,20,46,137,0.1,10,1370,0.05,76.11,2,1,1,1,0,2,0.08,1,1,0.5,0.02,0
pthread_condattr_setpshared.c,119,0,77,1,42,11,13,30,44,24,74,235,0.06,16.67,3916.67,0.08,217.59,8,4,0,4,2,3,0.07,1,0,0,0.03,0
pthread_cond_destroy.c,255,0,145,1,110,35,15,128,197,50,325,1271,0.04,25,31775,0.42,1765.28,42,21,15,19,6,16,0.15,1.11,15,0.94,0.06,0
pthread_cond_init.c,169,0,72,1,97,40,15,113,159,55,272,1089,0.05,20,21780,0.36,1210,18,9,9,9,0,10,0.1,1,9,0.9,0.06,0
pthread_cond_signal.c,233,0,134,1,99,27,18,120,179,45,299,1138,0.03,33.33,37933.33,0.38,2107.41,32,16,9,16,4,13,0.13,1,9,0.69,0.06,0
pthread_cond_wait.c,569,0,417,1,152,44,20,176,273,64,449,1867,0.03,33.33,62233.33,0.62,3457.41,36,18,15,18,1,18,0.12,1,15,0.83,0.03,0
pthread_delay_np.c,174,0,90,1,84,42,19,92,125,61,217,892,0.05,20,17840,0.3,991.11,20,10,10,10,2,9,0.11,1,10,1.11,0.05,0
pthread_detach.c,138,0,77,1,61,31,14,65,84,45,149,567,0.07,14.29,8100,0.19,450,18,9,6,9,3,7,0.11,1,6,0.86,0.05,0
pthread_equal.c,78,0,62,1,16,7,9,17,18,16,35,97,0.09,11.11,1077.78,0.03,59.88,0,0,0,0,0,1,0.06,0,0,0,0.01,0
pthread_exit.c,108,0,71,1,37,16,10,23,33,26,56,182,0.14,7.14,1300,0.06,72.22,4,2,5,2,0,3,0.08,1,5,1.67,0.03,0
pthread_getconcurrency.c,47,0,35,1,12,2,4,2,5,6,7,12,0.5,2,24,0,1.33,0,0,0,0,0,1,0.08,0,0,0,0.02,0
pthread_getschedparam.c,77,0,47,1,30,16,15,29,42,31,71,243,0.07,14.29,3471.43,0.08,192.86,4,2,1,2,0,3,0.1,1,1,0.33,0.04,0
pthread_getspecific.c,89,0,57,1,32,12,9,22,29,21,51,155,0.12,8.33,1291.67,0.05,71.76,4,2,5,2,1,2,0.06,1,5,2.5,0.02,0
pthread_getunique_np.c,49,0,38,1,11,7,7,9,10,14,19,50,0.22,4.55,227.27,0.02,12.63,0,0,0,0,0,1,0.09,0,0,0,0.02,0
pthread_getw32threadhandle_np.c,67,0,50,1,17,9,7,22,22,16,44,121,0.12,8.33,1008.33,0.04,56.02,0,0,0,0,0,1,0.06,0,0,0,0.01,0
pthread_join.c,159,0,88,1,71,30,14,67,91,44,158,597,0.06,16.67,9950,0.2,552.78,24,12,6,12,5,8,0.11,1,6,0.75,0.05,0
pthread_key_create.c,110,0,72,1,38,17,12,39,56,29,95,319,0.07,14.29,4557.14,0.11,253.17,10,5,3,5,2,4,0.11,1,3,0.75,0.04,0
pthread_key_delete.c,127,0,76,1,51,21,16,64,94,37,158,570,0.04,25,14250,0.19,791.67,10,5,10,4,0,6,0.12,1.25,10,1.67,0.05,0
pthread_kill.c,107,0,70,1,37,20,15,39,46,35,85,302,0.07,14.29,4314.29,0.1,239.68,4,2,2,2,0,3,0.08,1,2,0.67,0.03,0
pthread_mutexattr_destroy.c,85,0,60,1,25,9,9,20,27,18,47,135,0.1,10,1350,0.05,75,4,2,1,2,1,2,0.08,1,1,0.5,0.02,0
pthread_mutexattr_getkind_np.c,46,0,35,1,11,5,6,8,10,11,18,43,0.21,4.76,204.76,0.01,11.38,0,0,1,0,0,1,0.09,0,1,1,0.02,0
pthread_mutexattr_getpshared.c,97,0,73,1,24,8,11,19,32,19,51,150,0.08,12.5,1875,0.05,104.17,4,2,0,2,1,2,0.08,1,0,0,0.02,0
pthread_mutexattr_getrobust.c,115,0,96,1,19,9,11,18,29,20,47,140,0.09,11.11,1555.56,0.05,86.42,2,1,0,1,0,2,0.11,1,0,0,0.02,0
pthread_mutexattr_gettype.c,58,0,35,1,23,8,11,18,29,19,47,138,0.08,12.5,1725,0.05,95.83,4,2,0,2,1,2,0.09,1,0,0,0.03,0
pthread_mutexattr_init.c,88,0,60,1,28,14,11,26,34,25,60,193,0.1,10,1930,0.06,107.22,4,2,1,2,1,2,0.07,1,1,0.5,0.02,0
pthread_mutexattr_setkind_np.c,46,0,35,1,11,5,6,8,9,11,17,40,0.21,4.76,190.48,0.01,10.58,0,0,1,0,0,1,0.09,0,1,1,0.02,0
pthread_mutexattr_setpshared.c,121,0,76,1,45,11,13,30,45,24,75,238,0.06,16.67,3966.67,0.08,220.37,8,4,0,4,2,3,0.07,1,0,0,0.02,0
pthread_mutexattr_setrobust.c,121,0,96,1,25,11,14,20,32,25,52,167,0.08,12.5,2087.5,0.06,115.97,6,3,0,3,1,2,0.08,1,0,0,0.02,0
pthread_mutexattr_settype.c,145,0,113,1,32,11,15,23,39,26,62,202,0.06,16.67,3366.67,0.07,187.04,12,6,0,6,2,4,0.13,1,0,0,0.03,0
pthread_mutex_consistent.c,159,0,51,2,108,39,19,162,199,58,361,1465,0.03,33.33,48833.33,0.49,2712.96,20,10,2,10,2,8,0.07,1,2,0.25,0.05,0
pthread_mutex_destroy.c,150,0,76,1,74,26,18,70,103,44,173,654,0.04,25,16350,0.22,908.33,26,13,7,12,5,9,0.12,1.08,7,0.78,0.06,0
pthread_mutex_init.c,132,0,52,1,80,36,16,102,137,52,239,944,0.04,25,23600,0.31,1311.11,18,9,4,9,2,8,0.1,1,4,0.5,0.06,0
pthread_mutex_lock.c,271,0,66,1,205,42,19,239,339,61,578,2376,0.02,50,118800,0.79,6600,76,38,27,34,10,29,0.14,1.12,27,0.93,0.11,0
pthread_mutex_timedlock.c,326,0,89,1,237,53,20,273,380,73,653,2801,0.02,50,140050,0.93,7780.56,90,45,30,41,15,31,0.13,1.1,30,0.97,0.1,0
pthread_mutex_trylock.c,156,0,51,1,105,33,16,112,159,49,271,1054,0.04,25,26350,0.35,1463.89,36,18,13,18,6,13,0.12,1,13,1,0.08,0
pthread_mutex_unlock.c,177,0,59,1,118,37,18,137,187,55,324,1298,0.03,33.33,43266.67,0.43,2403.7,48,24,15,24,6,19,0.16,1,15,0.79,0.11,0
pthread_num_processors_np.c,58,0,40,1,18,5,8,8,15,13,23,58,0.16,6.25,362.5,0.02,20.14,2,1,1,1,0,2,0.11,1,1,0.5,0.03,0
pthread_once.c,81,0,37,1,44,22,13,41,60,35,101,359,0.08,12.5,4487.5,0.12,249.31,6,3,5,3,0,4,0.09,1,5,1.25,0.05,0
pthread_rwlockattr_destroy.c,86,0,60,1,26,9,9,20,27,18,47,135,0.1,10,1350,0.05,75,4,2,1,2,1,2,0.08,1,1,0.5,0.02,0
pthread_rwlockattr_getpshared.c,99,0,73,1,26,8,11,19,32,19,51,150,0.08,12.5,1875,0.05,104.17,4,2,0,2,1,2,0.08,1,0,0,0.02,0
pthread_rwlockattr_init.c,85,0,57,1,28,12,11,23,31,23,54,169,0.09,11.11,1877.78,0.06,104.32,4,2,1,2,1,2,0.07,1,1,0.5,0.02,0
pthread_rwlockattr_setpshared.c,122,0,76,1,46,11,13,30,45,24,75,238,0.06,16.67,3966.67,0.08,220.37,8,4,0,4,2,3,0.07,1,0,0,0.02,0
pthread_rwlock_destroy.c,145,0,56,1,89,30,15,111,175,45,286,1088,0.04,25,27200,0.36,1511.11,28,14,14,12,3,12,0.13,1.17,14,1.17,0.08,0
pthread_rwlock_init.c,111,0,36,1,75,29,15,86,116,44,202,764,0.04,25,19100,0.25,1061.11,12,6,7,6,0,7,0.09,1,7,1,0.06,0
pthread_rwlock_rdlock.c,104,0,41,1,63,20,15,65,109,35,174,618,0.04,25,15450,0.21,858.33,16,8,7,8,0,9,0.14,1,7,0.78,0.09,0
pthread_rwlock_timedrdlock.c,111,0,41,1,70,23,17,73,121,40,194,715,0.04,25,17875,0.24,993.06,18,9,7,9,0,10,0.14,1,7,0.7,0.09,0
pthread_rwlock_timedwrlock.c,141,0,45,1,96,28,22,97,148,50,245,958,0.03,33.33,31933.33,0.32,1774.07,26,13,7,11,0,14,0.15,1.18,7,0.5,0.1,0
pthread_rwlock_tryrdlock.c,104,0,41,1,63,21,15,65,108,36,173,619,0.04,25,15475,0.21,859.72,16,8,7,8,0,9,0.14,1,7,0.78,0.09,0
pthread_rwlock_trywrlock.c,124,0,41,1,83,22,17,86,137,39,223,816,0.03,33.33,27200,0.27,1511.11,28,14,7,13,2,13,0.16,1.08,7,0.54,0.1,0
pthread_rwlock_unlock.c,95,0,38,1,57,20,16,56,91,36,147,526,0.04,25,13150,0.18,730.56,16,8,5,7,1,8,0.14,1.14,5,0.63,0.08,0
pthread_rwlock_wrlock.c,135,0,45,1,90,26,21,92,142,47,234,900,0.03,33.33,30000,0.3,1666.67,26,13,7,11,0,14,0.16,1.18,7,0.5,0.1,0
pthread_self.c,143,0,87,1,56,29,13,64,88,42,152,568,0.07,14.29,8114.29,0.19,450.79,10,5,11,5,1,5,0.09,1,11,2.2,0.03,0
pthread_setcancelstate.c,127,0,81,1,46,29,15,60,77,44,137,518,0.06,16.67,8633.33,0.17,479.63,6,3,7,3,0,4,0.09,1,7,1.75,0.03,0
pthread_setcanceltype.c,128,0,81,1,47,31,15,60,77,46,137,524,0.07,14.29,7485.71,0.17,415.87,6,3,7,3,0,4,0.09,1,7,1.75,0.03,0
pthread_setconcurrency.c,55,0,35,1,20,5,7,8,14,12,22,54,0.18,5.56,300,0.02,16.67,4,2,0,2,1,2,0.1,1,0,0,0.04,0
pthread_setschedparam.c,125,0,46,1,79,33,18,82,106,51,188,739,0.04,25,18475,0.25,1026.39,18,9,7,9,2,8,0.1,1,7,0.88,0.06,0
pthread_setspecific.c,169,0,87,1,82,31,17,96,139,48,235,909,0.04,25,22725,0.3,1262.5,26,13,8,12,2,12,0.15,1.08,8,0.67,0.07,0
pthread_spin_destroy.c,113,0,55,1,58,26,14,56,84,40,140,516,0.07,14.29,7371.43,0.17,409.52,18,9,5,9,3,7,0.12,1,5,0.71,0.06,0
pthread_spin_init.c,125,0,42,1,83,27,15,73,109,42,182,680,0.05,20,13600,0.23,755.56,22,11,6,11,2,10,0.12,1,6,0.6,0.08,0
pthread_spin_lock.c,82,0,35,1,47,20,15,43,68,35,111,394,0.06,16.67,6566.67,0.13,364.82,14,7,3,6,1,7,0.15,1.17,3,0.43,0.09,0
pthread_spin_trylock.c,79,0,35,1,44,21,16,39,62,37,101,364,0.07,14.29,5200,0.12,288.89,12,6,3,6,1,5,0.11,1,3,0.6,0.06,0
pthread_spin_unlock.c,73,0,35,1,38,19,15,33,50,34,83,292,0.08,12.5,3650,0.1,202.78,10,5,2,5,1,4,0.11,1,2,0.5,0.05,0
pthread_testcancel.c,105,0,69,1,36,21,13,38,54,34,92,324,0.09,11.11,3600,0.11,200,6,3,6,3,0,4,0.11,1,6,1.5,0.04,0
pthread_timechange_handler_np.c,110,0,82,1,28,17,14,30,40,31,70,240,0.08,12.5,3000,0.08,166.67,4,2,3,0,0,3,0.11,0,3,1,0.03,0
pthread_win32_attach_detach_np.c,260,0,75,1,185,75,22,218,294,97,512,2342,0.03,33.33,78066.67,0.78,4337.04,34,17,41,16,1,17,0.09,1.06,41,2.41,0.07,0
ptw32_calloc.c,58,0,35,1,23,10,9,21,24,19,45,132,0.11,9.09,1200,0.04,66.67,2,1,2,1,0,2,0.09,1,2,1,0.03,0
ptw32_callUserDestroyRoutines.c,234,0,123,1,111,37,19,105,151,56,256,1030,0.04,25,25750,0.34,1430.56,16,8,18,6,2,7,0.06,1.33,18,2.57,0.03,0
ptw32_cond_check_need_init.c,80,0,52,1,28,15,10,27,34,25,61,196,0.11,9.09,1781.82,0.07,98.99,6,3,3,3,1,3,0.11,1,3,1,0.04,0
ptw32_getprocessors.c,93,0,49,1,44,13,13,32,46,26,78,254,0.06,16.67,4233.33,0.08,235.19,8,4,2,3,1,4,0.09,1.33,2,0.5,0.04,0
ptw32_is_attr.c,49,0,36,1,13,6,9,10,16,15,26,70,0.13,7.69,538.46,0.02,29.91,0,0,0,0,0,1,0.08,0,0,0,0.02,0
ptw32_MCS_lock.c,280,0,150,1,130,40,14,217,234,54,451,1799,0.03,33.33,59966.67,0.6,3331.48,18,9,18,7,0,10,0.08,1.29,18,1.8,0.04,0
ptw32_mutex_check_need_init.c,94,0,48,1,46,27,11,59,73,38,132,480,0.08,12.5,6000,0.16,333.33,14,7,5,7,3,5,0.11,1,5,1,0.05,0
ptw32_new.c,96,0,43,1,53,33,14,83,100,47,183,704,0.06,16.67,11733.33,0.23,651.85,8,4,4,4,1,4,0.08,1,4,1,0.04,0
ptw32_OLL_lock.c,736,0,185,1,551,129,26,872,1060,155,1932,9743,0.01,100,974300,3.25,54127.78,114,57,35,38,9,49,0.09,1.5,35,0.71,0.07,0
ptw32_processInitialize.c,94,0,68,1,26,9,10,15,29,19,44,129,0.12,8.33,1075,0.04,59.72,4,2,3,2,0,3,0.12,1,3,1,0.03,0
ptw32_processTerminate.c,107,0,63,1,44,19,11,37,50,30,87,295,0.09,11.11,3277.78,0.1,182.1,8,4,5,3,0,5,0.11,1.33,5,1,0.05,0
ptw32_relmillisecs.c,134,0,52,1,82,33,19,88,100,52,188,742,0.04,25,18550,0.25,1030.56,6,3,6,3,1,3,0.04,1,6,2,0.02,0
ptw32_reuse.c,153,0,76,1,77,25,16,85,99,41,184,683,0.04,25,17075,0.23,948.61,8,4,5,4,1,4,0.05,1,5,1.25,0.03,0
ptw32_rwlock_cancelwrwait.c,52,0,35,1,17,10,8,19,27,18,46,132,0.13,7.69,1015.38,0.04,56.41,0,0,2,0,0,1,0.06,0,2,2,0.02,0
ptw32_rwlock_check_need_init.c,79,0,52,1,27,15,10,27,34,25,61,196,0.11,9.09,1781.82,0.07,98.99,6,3,3,3,1,3,0.11,1,3,1,0.04,0
ptw32_semwait.c,137,0,62,1,75,20,15,71,112,35,183,650,0.04,25,16250,0.22,902.78,22,11,8,11,2,10,0.13,1,8,0.8,0.07,0
ptw32_spinlock_check_need_init.c,80,0,52,1,28,16,10,27,35,26,62,202,0.12,8.33,1683.33,0.07,93.52,6,3,3,3,1,3,0.11,1,3,1,0.04,0
ptw32_threadDestroy.c,81,0,48,1,33,14,11,31,39,25,70,225,0.08,12.5,2812.5,0.08,156.25,6,3,4,3,0,4,0.12,1,4,1,0.05,0
ptw32_threadStart.c,359,0,102,1,257,76,25,246,319,101,565,2607,0.02,50,130350,0.87,7241.67,30,15,31,13,4,9,0.04,1.15,31,3.44,0.03,0
ptw32_throw.c,191,0,61,1,130,37,18,88,116,55,204,817,0.05,20,16340,0.27,907.78,16,8,12,7,2,5,0.04,1.14,12,2.4,0.03,0
ptw32_timespec.c,85,0,55,1,30,14,11,43,57,25,100,321,0.06,16.67,5350,0.11,297.22,0,0,0,0,0,1,0.03,0,0,0,0.01,0
ptw32_tkAssocCreate.c,120,0,80,1,40,19,12,59,77,31,136,467,0.05,20,9340,0.16,518.89,6,3,1,3,0,4,0.1,1,1,0.25,0.03,0
ptw32_tkAssocDestroy.c,116,0,62,1,54,16,10,67,84,26,151,491,0.05,20,9820,0.16,545.56,16,8,1,8,0,9,0.17,1,1,0.11,0.08,0
pulse-input.c,597,41,86,1,470,251,33,879,1052,284,1931,10908,0.02,50,545400,3.64,30300,104,52,111,52,5,45,0.1,1,111,2.47,0.08,0
pulse-wrapper.c,272,35,32,1,205,86,16,289,391,102,680,3144,0.04,25,78600,1.05,4366.67,38,19,78,14,0,20,0.1,1.36,78,3.9,0.07,0
pulseaudio-enum-devices.c,35,6,0,0,29,30,14,63,76,44,139,526,0.07,14.29,7514.29,0.18,417.46,4,2,8,2,0,3,0.1,1,8,2.67,0.09,0
pulseaudio-output.c,554,107,2,0,445,264,35,977,1203,299,2180,12426,0.02,50,621300,4.14,34516.67,130,65,114,61,7,55,0.12,1.07,114,2.07,0.1,0
pulseaudio-wrapper.c,344,42,33,1,269,129,22,423,560,151,983,4931,0.03,33.33,164366.67,1.64,9131.48,44,22,106,18,0,23,0.09,1.22,106,4.61,0.07,0
